Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,WasBatched,DwmNotified,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsUntilRenderComplete,MsUntilDisplayed
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,39.771538,4.914,4.914,0.098,2.211,4.914
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,39.779144,7.606,7.606,0.152,3.423,7.606
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,39.787261,8.117,8.117,0.162,3.653,8.117
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,39.822145,34.884,34.884,0.698,17.268,34.884
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,39.829751,7.606,7.606,0.152,3.423,7.606
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,39.839473,9.722,9.722,0.194,4.375,9.722
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,39.847747,8.273,8.273,0.165,3.723,8.273
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,39.855593,7.847,7.847,0.157,3.531,7.847
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,39.861279,5.686,5.686,0.114,2.559,5.686
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,39.869122,7.843,7.843,0.157,3.529,7.843
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,39.877411,8.289,8.289,0.166,3.730,8.289
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,39.883414,6.003,6.003,0.120,2.701,6.003
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,39.890632,7.218,7.218,0.144,3.248,7.218
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,39.897792,7.160,7.160,0.143,3.222,7.160
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,39.906809,9.017,9.017,0.180,4.058,9.017
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,39.915150,8.341,8.341,0.167,3.753,8.341
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,39.923155,8.005,8.005,0.160,3.602,8.005
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,39.928428,5.273,5.273,0.105,2.373,5.273
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,39.935358,6.930,6.930,0.139,3.119,6.930
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,39.942592,7.234,7.234,0.145,3.255,7.234
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,39.950287,7.695,7.695,0.154,3.463,7.695
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,39.955496,5.209,5.209,0.104,2.344,5.209
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,39.963298,7.801,7.801,0.156,3.511,7.801
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,39.970718,7.421,7.421,0.148,3.339,7.421
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,39.978270,7.552,7.552,0.151,3.398,7.552
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,39.985815,7.545,7.545,0.151,3.395,7.545
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,39.992221,6.406,6.406,0.128,2.883,6.406
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.000043,7.822,7.822,0.156,3.520,7.822
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.007036,6.993,6.993,0.140,3.147,6.993
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.013965,6.930,6.930,0.139,3.118,6.930
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.021337,7.372,7.372,0.147,3.317,7.372
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.028998,7.661,7.661,0.153,3.447,7.661
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.037409,8.411,8.411,0.168,3.785,8.411
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.045324,7.914,7.914,0.158,3.561,7.914
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.052577,7.253,7.253,0.145,3.264,7.253
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.059757,7.180,7.180,0.144,3.231,7.180
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.069927,10.169,10.169,0.203,4.576,10.169
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.078731,8.805,8.805,0.176,3.962,8.805
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.084884,6.152,6.152,0.123,2.769,6.152
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.093786,8.903,8.903,0.178,4.006,8.903
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.102889,9.103,9.103,0.182,4.096,9.103
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.112704,9.815,9.815,0.196,4.417,9.815
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.120331,7.627,7.627,0.153,3.432,7.627
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.127435,7.105,7.105,0.142,3.197,7.105
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.135913,8.477,8.477,0.170,3.815,8.477
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.142356,6.443,6.443,0.129,2.899,6.443
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.150299,7.944,7.944,0.159,3.575,7.944
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.159173,8.873,8.873,0.177,3.993,8.873
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.165478,6.305,6.305,0.126,2.837,6.305
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.174844,9.366,9.366,0.187,4.215,9.366
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.182227,7.383,7.383,0.148,3.322,7.383
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.189995,7.769,7.769,0.155,3.496,7.769
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.198807,8.811,8.811,0.176,3.965,8.811
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.204705,5.898,5.898,0.118,2.654,5.898
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.213724,9.019,9.019,0.180,4.059,9.019
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.223508,9.783,9.783,0.196,4.403,9.783
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.229055,5.548,5.548,0.111,2.496,5.548
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.238526,9.471,9.471,0.189,4.262,9.471
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.248204,9.678,9.678,0.194,4.355,9.678
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.256583,8.378,8.378,0.168,3.770,8.378
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.262980,6.398,6.398,0.128,2.879,6.398
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.271230,8.250,8.250,0.165,3.712,8.250
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.279520,8.290,8.290,0.166,3.730,8.290
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.287848,8.328,8.328,0.167,3.748,8.328
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.295631,7.783,7.783,0.156,3.502,7.783
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.304313,8.682,8.682,0.174,3.907,8.682
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.314001,9.688,9.688,0.194,4.360,9.688
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.321929,7.928,7.928,0.159,3.568,7.928
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.328294,6.365,6.365,0.127,2.864,6.365
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.335877,7.583,7.583,0.152,3.412,7.583
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.342602,6.725,6.725,0.135,3.026,6.725
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.351576,8.973,8.973,0.179,4.038,8.973
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.361477,9.901,9.901,0.198,4.456,9.901
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.369567,8.090,8.090,0.162,3.641,8.090
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.375329,5.762,5.762,0.115,2.593,5.762
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.384924,9.595,9.595,0.192,4.318,9.595
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.391484,6.560,6.560,0.131,2.952,6.560
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.399250,7.765,7.765,0.155,3.494,7.765
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.407151,7.901,7.901,0.158,3.555,7.901
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.415706,8.556,8.556,0.171,3.850,8.556
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.422276,6.570,6.570,0.131,2.956,6.570
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.429567,7.291,7.291,0.146,3.281,7.291
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.435837,6.270,6.270,0.125,2.822,6.270
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.443646,7.809,7.809,0.156,3.514,7.809
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.452347,8.701,8.701,0.174,3.915,8.701
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.460084,7.737,7.737,0.155,3.482,7.737
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.469014,8.931,8.931,0.179,4.019,8.931
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.477470,8.456,8.456,0.169,3.805,8.456
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.486027,8.557,8.557,0.171,3.851,8.557
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.494069,8.041,8.041,0.161,3.619,8.041
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.500848,6.780,6.780,0.136,3.051,6.780
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.507865,7.017,7.017,0.140,3.158,7.017
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.516513,8.648,8.648,0.173,3.892,8.648
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.523894,7.381,7.381,0.148,3.321,7.381
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.531802,7.907,7.907,0.158,3.558,7.907
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.538522,6.721,6.721,0.134,3.024,6.721
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.546002,7.479,7.479,0.150,3.366,7.479
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.553948,7.946,7.946,0.159,3.576,7.946
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.562212,8.265,8.265,0.165,3.719,8.265
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.569789,7.576,7.576,0.152,3.409,7.576
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.576084,6.296,6.296,0.126,2.833,6.296
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.583922,7.838,7.838,0.157,3.527,7.838
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.592565,8.643,8.643,0.173,3.890,8.643
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.600964,8.399,8.399,0.168,3.779,8.399
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.606132,5.168,5.168,0.103,2.326,5.168
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.613397,7.266,7.266,0.145,3.269,7.266
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.619846,6.448,6.448,0.129,2.902,6.448
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.628207,8.362,8.362,0.167,3.763,8.362
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.635962,7.755,7.755,0.155,3.490,7.755
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.644535,8.573,8.573,0.171,3.858,8.573
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.653472,8.937,8.937,0.179,4.022,8.937
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.659920,6.448,6.448,0.129,2.902,6.448
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.668528,8.608,8.608,0.172,3.874,8.608
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.676249,7.721,7.721,0.154,3.475,7.721
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.684472,8.224,8.224,0.164,3.701,8.224
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.690615,6.143,6.143,0.123,2.764,6.143
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.696663,6.048,6.048,0.121,2.722,6.048
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.703347,6.684,6.684,0.134,3.008,6.684
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.711148,7.801,7.801,0.156,3.510,7.801
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.719368,8.219,8.219,0.164,3.699,8.219
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.726100,6.732,6.732,0.135,3.029,6.732
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.733709,7.609,7.609,0.152,3.424,7.609
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.740548,6.839,6.839,0.137,3.077,6.839
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.748014,7.467,7.467,0.149,3.360,7.467
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.755877,7.862,7.862,0.157,3.538,7.862
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.761782,5.905,5.905,0.118,2.657,5.905
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.770248,8.466,8.466,0.169,3.810,8.466
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.777169,6.921,6.921,0.138,3.114,6.921
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.784431,7.263,7.263,0.145,3.268,7.263
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.790167,5.735,5.735,0.115,2.581,5.735
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.796366,6.200,6.200,0.124,2.790,6.200
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.804341,7.974,7.974,0.159,3.588,7.974
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.811999,7.659,7.659,0.153,3.446,7.659
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.820206,8.207,8.207,0.164,3.693,8.207
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.827600,7.394,7.394,0.148,3.327,7.394
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.836242,8.642,8.642,0.173,3.889,8.642
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.843574,7.332,7.332,0.147,3.299,7.332
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.850875,7.301,7.301,0.146,3.285,7.301
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.857813,6.938,6.938,0.139,3.122,6.938
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.865052,7.239,7.239,0.145,3.257,7.239
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.872356,7.305,7.305,0.146,3.287,7.305
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.881380,9.024,9.024,0.180,4.061,9.024
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.888573,7.193,7.193,0.144,3.237,7.193
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.894846,6.272,6.272,0.125,2.823,6.272
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.902418,7.572,7.572,0.151,3.407,7.572
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.910460,8.042,8.042,0.161,3.619,8.042
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.918683,8.224,8.224,0.164,3.701,8.224
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.926079,7.396,7.396,0.148,3.328,7.396
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.933173,7.094,7.094,0.142,3.192,7.094
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.940545,7.372,7.372,0.147,3.317,7.372
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.946836,6.292,6.292,0.126,2.831,6.292
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.955484,8.648,8.648,0.173,3.892,8.648
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.964401,8.917,8.917,0.178,4.013,8.917
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.971653,7.251,7.251,0.145,3.263,7.251
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,40.996366,24.713,24.713,0.494,12.233,24.713
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,41.005265,8.900,8.900,0.178,4.005,8.900
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,41.012338,7.072,7.072,0.141,3.183,7.072
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,41.020379,8.041,8.041,0.161,3.618,8.041
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,41.027469,7.090,7.090,0.142,3.191,7.090
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,41.035780,8.311,8.311,0.166,3.740,8.311
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,41.043460,7.679,7.679,0.154,3.456,7.679
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,41.052391,8.931,8.931,0.179,4.019,8.931
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,41.058337,5.946,5.946,0.119,2.676,5.946
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,41.065595,7.258,7.258,0.145,3.266,7.258
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,41.074931,9.336,9.336,0.187,4.201,9.336
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,41.082379,7.449,7.449,0.149,3.352,7.449
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,41.091398,9.018,9.018,0.180,4.058,9.018
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,41.098712,7.315,7.315,0.146,3.292,7.315
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,41.106400,7.687,7.687,0.154,3.459,7.687
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,41.114664,8.265,8.265,0.165,3.719,8.265
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,41.123079,8.414,8.414,0.168,3.787,8.414
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,41.132308,9.229,9.229,0.185,4.153,9.229
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,41.140956,8.648,8.648,0.173,3.892,8.648
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,41.149503,8.547,8.547,0.171,3.846,8.547
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,41.156583,7.080,7.080,0.142,3.186,7.080
