frame_index,timestamp_seconds,frame_time_ms,fps
4136,47.661325,10.634,94.04
4137,47.675161,13.836,72.27
4138,47.688362,13.202,75.75
4139,47.697981,9.619,103.96
4140,47.712430,14.449,69.21
4141,47.723773,11.343,88.16
4142,47.736809,13.036,76.71
4143,47.749801,12.992,76.97
4144,47.761667,11.866,84.28
4145,47.772535,10.868,92.01
4146,47.784835,12.300,81.30
4147,47.800050,15.214,65.73
4148,47.811652,11.602,86.19
4149,47.824257,12.605,79.33
4150,47.835885,11.628,86.00
4151,47.849073,13.188,75.83
4152,47.859030,9.957,100.43
4153,47.874620,15.590,64.14
4154,47.886504,11.883,84.15
4155,47.896907,10.404,96.12
4156,47.908178,11.270,88.73
4157,47.922020,13.842,72.24
4158,47.934725,12.705,78.71
4159,47.946588,11.863,84.29
4160,47.958643,12.055,82.96
4161,47.971828,13.185,75.84
4162,47.986202,14.375,69.57
4163,47.999009,12.807,78.08
4164,48.010025,11.016,90.78
4165,48.021051,11.026,90.69
4166,48.034178,13.127,76.18
4167,48.046846,12.668,78.94
4168,48.060478,13.632,73.36
4169,48.072014,11.537,86.68
4170,48.084182,12.168,82.19
4171,48.095856,11.674,85.66
4172,48.110400,14.545,68.75
4173,48.122730,12.330,81.10
4174,48.134768,12.037,83.07
4175,48.147055,12.287,81.38
4176,48.159791,12.736,78.52
4177,48.171895,12.104,82.62
4178,48.185747,13.852,72.19
4179,48.196275,10.528,94.98
4180,48.208480,12.205,81.94
4181,48.216771,8.291,120.61
4182,48.228386,11.615,86.09
4183,48.239585,11.199,89.29
4184,48.252038,12.453,80.30
4185,48.263898,11.860,84.32
4186,48.274908,11.010,90.83
4187,48.287788,12.880,77.64
4188,48.298934,11.146,89.72
4189,48.312866,13.932,71.78
4190,48.325561,12.695,78.77
4191,48.337507,11.945,83.71
4192,48.351256,13.750,72.73
4193,48.365136,13.880,72.05
4194,48.377490,12.353,80.95
4195,48.393548,16.058,62.27
4196,48.404481,10.933,91.46
4197,48.415359,10.878,91.93
4198,48.425797,10.438,95.80
4199,48.437058,11.261,88.80
4200,48.450600,13.543,73.84
4201,48.462937,12.337,81.06
4202,48.477348,14.410,69.39
4203,48.487683,10.335,96.76
4204,48.501300,13.618,73.43
4205,48.515341,14.040,71.22
4206,48.528780,13.439,74.41
4207,48.543426,14.645,68.28
4208,48.558213,14.787,67.63
4209,48.570384,12.171,82.16
4210,48.585908,15.525,64.41
4211,48.597736,11.827,84.55
4212,48.610476,12.740,78.49
4213,48.621436,10.960,91.24
4214,48.635132,13.696,73.01
4215,48.649269,14.137,70.74
4216,48.662485,13.216,75.67
4217,48.676456,13.971,71.58
4218,48.687597,11.141,89.76
4219,48.699702,12.105,82.61
4220,48.712145,12.443,80.37
4221,48.726130,13.985,71.50
4222,48.739416,13.287,75.26
4223,48.752347,12.931,77.34
4224,48.764275,11.928,83.84
4225,48.777562,13.287,75.26
4226,48.791085,13.524,73.94
4227,48.804012,12.927,77.36
4228,48.816644,12.632,79.17
4229,48.830263,13.619,73.43
4230,48.840486,10.223,97.82
4231,48.853716,13.230,75.59
4232,48.865996,12.280,81.43
4233,48.879039,13.044,76.67
4234,48.890888,11.848,84.40
4235,48.904199,13.312,75.12
4236,48.915265,11.066,90.37
4237,48.927606,12.341,81.03
4238,48.940541,12.935,77.31
4239,48.952385,11.844,84.43
4240,48.965872,13.487,74.15
4241,48.980335,14.463,69.14
4242,48.993869,13.534,73.89
4243,49.007058,13.189,75.82
4244,49.018990,11.932,83.81
4245,49.030085,11.095,90.13
4246,49.041946,11.861,84.31
4247,49.053535,11.588,86.29
4248,49.066329,12.795,78.16
4249,49.078991,12.662,78.98
4250,49.094367,15.376,65.04
4251,49.107772,13.405,74.60
4252,49.118069,10.297,97.11
4253,49.130459,12.390,80.71
4254,49.142927,12.468,80.21
4255,49.157717,14.789,67.62
4256,49.169356,11.639,85.92
4257,49.183114,13.759,72.68
4258,49.197394,14.280,70.03
4259,49.210338,12.944,77.26
4260,49.222380,12.042,83.04
4261,49.234431,12.051,82.98
4262,49.247724,13.293,75.23
4263,49.258094,10.369,96.44
4264,49.267766,9.673,103.39
4265,49.280518,12.752,78.42
4266,49.293710,13.192,75.81
4267,49.306300,12.590,79.43
4268,49.318720,12.420,80.52
4269,49.330608,11.888,84.12
4270,49.340982,10.374,96.40
4271,49.355946,14.964,66.83
4272,49.370781,14.836,67.41
4273,49.382201,11.420,87.57
4274,49.395043,12.842,77.87
4275,49.408360,13.317,75.09
4276,49.421898,13.538,73.86
4277,49.433427,11.528,86.74
4278,49.447639,14.213,70.36
4279,49.459604,11.964,83.58
4280,49.471034,11.431,87.48
4281,49.484561,13.526,73.93
4282,49.495414,10.854,92.14
4283,49.509237,13.823,72.34
4284,49.519432,10.195,98.09
4285,49.535694,16.262,61.49
4286,49.551602,15.908,62.86
4287,49.564445,12.843,77.86
4288,49.576847,12.402,80.63
4289,49.588427,11.580,86.35
4290,49.601214,12.787,78.21
4291,49.613186,11.972,83.53
4292,49.624487,11.302,88.48
4293,49.636487,12.000,83.33
4294,49.649683,13.195,75.78
4295,49.660170,10.487,95.35
4296,49.671354,11.183,89.42
4297,49.684427,13.074,76.49
4298,49.696273,11.845,84.42
4299,49.709150,12.877,77.66
4300,49.722222,13.073,76.49
4301,49.737642,15.419,64.85
4302,49.751134,13.492,74.12
4303,49.760312,9.178,108.96
4304,49.772453,12.142,82.36
4305,49.783333,10.880,91.91
4306,49.796723,13.389,74.69
4307,49.810199,13.476,74.21
4308,49.822984,12.786,78.21
4309,49.835801,12.817,78.02
4310,49.846708,10.906,91.69
4311,49.861480,14.773,67.69
4312,49.872873,11.393,87.77
4313,49.888079,15.205,65.77
4314,49.897546,9.467,105.63
4315,49.909537,11.991,83.40
4316,49.922149,12.612,79.29
4317,49.935009,12.860,77.76
4318,49.946672,11.662,85.75
4319,49.958607,11.935,83.79
4320,49.973412,14.805,67.55
4321,49.984437,11.025,90.70
4322,49.994425,9.988,100.12
4323,50.007110,12.685,78.84
4324,50.019498,12.388,80.72
4325,50.029635,10.137,98.64
4326,50.039919,10.284,97.24
4327,50.050916,10.997,90.94
4328,50.062836,11.920,83.89
4329,50.076400,13.564,73.72
4330,50.089703,13.302,75.17
4331,50.101849,12.146,82.33
4332,50.112937,11.089,90.18
4333,50.124727,11.790,84.82
4334,50.138968,14.240,70.22
4335,50.150400,11.433,87.47
4336,50.165804,15.404,64.92
4337,50.178808,13.004,76.90
4338,50.189789,10.980,91.07
4339,50.204202,14.414,69.38
4340,50.217414,13.212,75.69
4341,50.231003,13.589,73.59
4342,50.244286,13.283,75.28
4343,50.256685,12.399,80.65
4344,50.269662,12.977,77.06
4345,50.282969,13.307,75.15
4346,50.294714,11.745,85.14
4347,50.308771,14.057,71.14
4348,50.323134,14.363,69.62
4349,50.334798,11.663,85.74
4350,50.345976,11.179,89.45
4351,50.359650,13.674,73.13
4352,50.371107,11.457,87.28
4353,50.386167,15.060,66.40
4354,50.397957,11.790,84.82
4355,50.411364,13.407,74.59
4356,50.424496,13.132,76.15
4357,50.436220,11.724,85.30
4358,50.449512,13.293,75.23
4359,50.461732,12.220,81.83
4360,50.473419,11.687,85.56
4361,50.487922,14.503,68.95
4362,50.499940,12.018,83.21
4363,50.515030,15.090,66.27
4364,50.529439,14.409,69.40
4365,50.543771,14.332,69.77
4366,50.555892,12.121,82.50
4367,50.569778,13.886,72.01
4368,50.582008,12.230,81.77
4369,50.595094,13.086,76.42
4370,50.607640,12.546,79.71
4371,50.617578,9.939,100.62
4372,50.628339,10.760,92.94
4373,50.640818,12.480,80.13
4374,50.655687,14.868,67.26
4375,50.669151,13.464,74.27
4376,50.682346,13.196,75.78
4377,50.694371,12.025,83.16
4378,50.708805,14.434,69.28
4379,50.723520,14.715,67.96
4380,50.738293,14.772,67.69
4381,50.747861,9.568,104.52
4382,50.759979,12.119,82.52
4383,50.773578,13.599,73.54
4384,50.785294,11.716,85.35
4385,50.799828,14.534,68.80
4386,50.813126,13.299,75.20
4387,50.826544,13.417,74.53
4388,50.840986,14.442,69.24
4389,50.849166,8.181,122.24
4390,50.859366,10.199,98.04
4391,50.872917,13.551,73.80
4392,50.884822,11.905,83.99
4393,50.893727,8.905,112.30
4394,50.903450,9.723,102.85
4395,50.913793,10.343,96.68
4396,50.925731,11.938,83.77
4397,50.938484,12.753,78.41
4398,50.952897,14.414,69.38
4399,50.965031,12.133,82.42
4400,50.977195,12.164,82.21
4401,50.990943,13.748,72.74
4402,51.003120,12.177,82.12
4403,51.015715,12.595,79.40
4404,51.026477,10.762,92.92
4405,51.039105,12.628,79.19
4406,51.052252,13.147,76.06
4407,51.064001,11.750,85.11
4408,51.074923,10.921,91.57
4409,51.086308,11.386,87.83
4410,51.100410,14.101,70.91
4411,51.114085,13.676,73.12
4412,51.127226,13.141,76.10
4413,51.139231,12.004,83.30
4414,51.151804,12.573,79.53
4415,51.166060,14.256,70.14
4416,51.173334,7.274,137.48
4417,51.185744,12.409,80.58
4418,51.198276,12.532,79.79
4419,51.212191,13.915,71.87
4420,51.224902,12.712,78.67
4421,51.237591,12.688,78.81
4422,51.248028,10.437,95.81
4423,51.259619,11.591,86.27
4424,51.271488,11.869,84.25
4425,51.284644,13.156,76.01
4426,51.297265,12.621,79.23
4427,51.311212,13.947,71.70
4428,51.325166,13.954,71.66
4429,51.336913,11.747,85.13
4430,51.349300,12.387,80.73
4431,51.361411,12.111,82.57
4432,51.372779,11.367,87.97
4433,51.385671,12.892,77.57
4434,51.398265,12.594,79.40
4435,51.410755,12.489,80.07
4436,51.422233,11.479,87.12
4437,51.434729,12.495,80.03
4438,51.448118,13.390,74.69
4439,51.461624,13.506,74.04
4440,51.473899,12.275,81.47
4441,51.486451,12.552,79.67
4442,51.500362,13.911,71.89
4443,51.516290,15.928,62.78
4444,51.525714,9.424,106.11
4445,51.540187,14.473,69.09
4446,51.552370,12.183,82.08
4447,51.564041,11.671,85.68
4448,51.573774,9.733,102.74
4449,51.586467,12.692,78.79
4450,51.599111,12.644,79.09
4451,51.611003,11.892,84.09
4452,51.624813,13.810,72.41
4453,51.636026,11.213,89.18
4454,51.647277,11.251,88.88
4455,51.659760,12.484,80.11
4456,51.671254,11.494,87.00
4457,51.686395,15.141,66.05
4458,51.699995,13.599,73.53
4459,51.714519,14.524,68.85
4460,51.728886,14.368,69.60
4461,51.741125,12.239,81.71
4462,51.752641,11.516,86.83
4463,51.765832,13.191,75.81
4464,51.776442,10.609,94.26
4465,51.790097,13.656,73.23
4466,51.802313,12.216,81.86
4467,51.813412,11.099,90.10
4468,51.825280,11.867,84.26
4469,51.838626,13.346,74.93
4470,51.850242,11.616,86.09
4471,51.865045,14.803,67.55
4472,51.878866,13.821,72.35
4473,51.892358,13.491,74.12
4474,51.903973,11.615,86.10
4475,51.918182,14.209,70.38
4476,51.930732,12.550,79.68
4477,51.942230,11.498,86.97
4478,51.954488,12.258,81.58
4479,51.967235,12.747,78.45
4480,51.980466,13.232,75.58
4481,51.993595,13.129,76.17
4482,52.005183,11.588,86.30
4483,52.018657,13.474,74.22
4484,52.030509,11.852,84.37
4485,52.042346,11.837,84.48
4486,52.053959,11.613,86.11
4487,52.065437,11.478,87.12
4488,52.079134,13.697,73.01
4489,52.091102,11.967,83.56
4490,52.104672,13.570,73.69
4491,52.118806,14.134,70.75
4492,52.132105,13.299,75.20
4493,52.143632,11.527,86.75
4494,52.155930,12.299,81.31
4495,52.171573,15.643,63.93
4496,52.183403,11.830,84.53
4497,52.197515,14.112,70.86
4498,52.208435,10.920,91.58
4499,52.220099,11.664,85.73
4500,52.231026,10.927,91.51
4501,52.240708,9.682,103.28
4502,52.250803,10.095,99.06
4503,52.263717,12.914,77.43
4504,52.274421,10.704,93.42
4505,52.288697,14.276,70.05
4506,52.301430,12.732,78.54
4507,52.314166,12.736,78.52
4508,52.329691,15.525,64.41
4509,52.342126,12.436,80.41
4510,52.358265,16.139,61.96
4511,52.368795,10.530,94.97
4512,52.379439,10.643,93.96
4513,52.391098,11.659,85.77
4514,52.404805,13.707,72.95
4515,52.418502,13.697,73.01
4516,52.431137,12.635,79.15
4517,52.442673,11.536,86.68
4518,52.457302,14.629,68.36
4519,52.471173,13.871,72.09
4520,52.482944,11.772,84.95
4521,52.495763,12.818,78.01
4522,52.510260,14.497,68.98
4523,52.522653,12.393,80.69
4524,52.535927,13.274,75.33
4525,52.548048,12.120,82.51
4526,52.559789,11.741,85.17
4527,52.570878,11.089,90.18
4528,52.584152,13.274,75.33
4529,52.593993,9.841,101.62
4530,52.606959,12.966,77.12
4531,52.619294,12.335,81.07
4532,52.631027,11.733,85.23
4533,52.645190,14.163,70.61
4534,52.656929,11.739,85.18
4535,52.669541,12.612,79.29
4536,52.683370,13.828,72.32
4537,52.696551,13.181,75.87
4538,52.706782,10.231,97.74
4539,52.718811,12.029,83.13
4540,52.732857,14.046,71.19
4541,52.748972,16.115,62.05
4542,52.761391,12.418,80.53
4543,52.770978,9.588,104.30
4544,52.782477,11.499,86.97
4545,52.795963,13.486,74.15
4546,52.807827,11.864,84.29
4547,52.822107,14.280,70.03
4548,52.834221,12.114,82.55
4549,52.845784,11.562,86.49
4550,52.857672,11.888,84.12
4551,52.869714,12.042,83.04
4552,52.881931,12.217,81.85
4553,52.894805,12.874,77.67
4554,52.908645,13.840,72.26
4555,52.920682,12.037,83.08
4556,52.933581,12.899,77.52
4557,52.945868,12.287,81.39
4558,52.960480,14.612,68.44
4559,52.971768,11.288,88.59
4560,52.985628,13.861,72.15
4561,52.999345,13.717,72.90
4562,53.010713,11.368,87.96
4563,53.022861,12.148,82.32
4564,53.037349,14.488,69.02
4565,53.049754,12.406,80.61
4566,53.062163,12.408,80.59
4567,53.073758,11.595,86.24
4568,53.088225,14.467,69.12
4569,53.101598,13.373,74.78
4570,53.113685,12.088,82.73
4571,53.126216,12.530,79.81
4572,53.137944,11.728,85.27
4573,53.150083,12.139,82.38
4574,53.162132,12.049,82.99
4575,53.174007,11.874,84.21
4576,53.186247,12.240,81.70
4577,53.197827,11.580,86.36
4578,53.211164,13.338,74.98
4579,53.224499,13.335,74.99
4580,53.235785,11.285,88.61
4581,53.249816,14.031,71.27
4582,53.263285,13.469,74.24
4583,53.276639,13.354,74.88
4584,53.288029,11.390,87.80
4585,53.300421,12.393,80.69
4586,53.315820,15.398,64.94
4587,53.328547,12.728,78.57
4588,53.340209,11.662,85.75
4589,53.354166,13.957,71.65
4590,53.366908,12.742,78.48
4591,53.377384,10.476,95.45
4592,53.388984,11.600,86.21
4593,53.401606,12.622,79.23
4594,53.412915,11.309,88.42
4595,53.426667,13.752,72.72
4596,53.435155,8.488,117.81
4597,53.447152,11.997,83.35
4598,53.458849,11.696,85.50
4599,53.472587,13.738,72.79
4600,53.485704,13.117,76.24
4601,53.497729,12.025,83.16
4602,53.509855,12.126,82.46
4603,53.520570,10.715,93.33
4604,53.532830,12.260,81.57
4605,53.544316,11.486,87.06
4606,53.556895,12.579,79.50
4607,53.567437,10.543,94.85
4608,53.583402,15.965,62.64
4609,53.596916,13.514,74.00
4610,53.608352,11.436,87.44
4611,53.621935,13.583,73.62
4612,53.634607,12.672,78.91
4613,53.648267,13.660,73.21
4614,53.659108,10.841,92.24
4615,53.672744,13.636,73.33
4616,53.686219,13.475,74.21
4617,53.698938,12.719,78.62
4618,53.714360,15.422,64.84
4619,53.727430,13.069,76.52
4620,53.740287,12.857,77.78
4621,53.753603,13.316,75.10
4622,53.765452,11.849,84.40
4623,53.778644,13.192,75.80
4624,53.790630,11.987,83.43
4625,53.802271,11.641,85.90
4626,53.816190,13.919,71.85
4627,53.827720,11.529,86.73
4628,53.838778,11.058,90.43
4629,53.850073,11.295,88.54
4630,53.862375,12.302,81.28
4631,53.875012,12.637,79.13
4632,53.887086,12.074,82.82
4633,53.897649,10.563,94.67
4634,53.909850,12.201,81.96
4635,53.922240,12.391,80.71
4636,53.935099,12.859,77.77
4637,53.946459,11.360,88.03
4638,53.958650,12.191,82.03
4639,53.971400,12.750,78.43
4640,53.987055,15.654,63.88
4641,54.000140,13.085,76.42
4642,54.013130,12.990,76.98
4643,54.025381,12.251,81.63
4644,54.035718,10.337,96.74
4645,54.046437,10.719,93.29
4646,54.060239,13.802,72.45
4647,54.073847,13.608,73.49
4648,54.085113,11.267,88.76
4649,54.096943,11.830,84.53
4650,54.108808,11.865,84.28
4651,54.118684,9.877,101.25
4652,54.130923,12.238,81.71
4653,54.144716,13.793,72.50
4654,54.159632,14.916,67.04
4655,54.172514,12.881,77.63
4656,54.184914,12.401,80.64
4657,54.200534,15.620,64.02
4658,54.211927,11.392,87.78
4659,54.223995,12.069,82.86
4660,54.235290,11.295,88.53
4661,54.245544,10.254,97.52
4662,54.259749,14.205,70.40
4663,54.272319,12.570,79.55
4664,54.287643,15.324,65.26
4665,54.301873,14.229,70.28
4666,54.314310,12.437,80.40
4667,54.327510,13.200,75.76
4668,54.340514,13.004,76.90
4669,54.351250,10.736,93.14
4670,54.361139,9.889,101.12
4671,54.369739,8.599,116.29
4672,54.383759,14.020,71.33
4673,54.395623,11.864,84.29
4674,54.407236,11.613,86.11
4675,54.420919,13.683,73.08
4676,54.431965,11.046,90.53
4677,54.446055,14.090,70.97
4678,54.457623,11.568,86.44
4679,54.467809,10.186,98.17
4680,54.481244,13.435,74.43
4681,54.493800,12.556,79.64
4682,54.507350,13.550,73.80
4683,54.520857,13.507,74.03
4684,54.531680,10.823,92.40
4685,54.545347,13.667,73.17
4686,54.558289,12.942,77.27
4687,54.568942,10.654,93.86
4688,54.580702,11.760,85.04
4689,54.594032,13.330,75.02
4690,54.609525,15.493,64.55
4691,54.621966,12.441,80.38
4692,54.633739,11.773,84.94
4693,54.646407,12.668,78.94
4694,54.657669,11.261,88.80
4695,54.672258,14.589,68.55
4696,54.683133,10.876,91.95
4697,54.695541,12.408,80.59
4698,54.708997,13.455,74.32
4699,54.721142,12.146,82.33
4700,54.733477,12.334,81.07
4701,54.747348,13.871,72.09
4702,54.760313,12.965,77.13
4703,54.772948,12.635,79.14
4704,54.785595,12.646,79.08
4705,54.798272,12.677,78.88
4706,54.811873,13.601,73.52
4707,54.823831,11.957,83.63
4708,54.835197,11.367,87.98
4709,54.847093,11.896,84.06
4710,54.861243,14.150,70.67
4711,54.873868,12.625,79.21
4712,54.884890,11.022,90.73
4713,54.895264,10.374,96.40
4714,54.907513,12.249,81.64
4715,54.921666,14.154,70.65
4716,54.937219,15.553,64.30
4717,54.949844,12.625,79.21
4718,54.963220,13.375,74.76
4719,54.976157,12.937,77.30
4720,54.986207,10.050,99.50
4721,55.001435,15.228,65.67
4722,55.011364,9.929,100.71
4723,55.023497,12.133,82.42
4724,55.031960,8.463,118.16
4725,55.043990,12.030,83.12
4726,55.056479,12.489,80.07
4727,55.067336,10.857,92.11
4728,55.079570,12.234,81.74
4729,55.094238,14.667,68.18
4730,55.106453,12.215,81.87
4731,55.120579,14.126,70.79
4732,55.131581,11.002,90.90
4733,55.142503,10.923,91.55
4734,55.153509,11.006,90.86
4735,55.165148,11.639,85.92
4736,55.177432,12.284,81.41
4737,55.189129,11.697,85.49
4738,55.203054,13.924,71.82
4739,55.212639,9.585,104.33
4740,55.226541,13.902,71.93
4741,55.239911,13.370,74.80
4742,55.252639,12.728,78.57
4743,55.264777,12.139,82.38
4744,55.277770,12.993,76.96
4745,55.291473,13.703,72.98
4746,55.301531,10.058,99.43
4747,55.312540,11.009,90.84
4748,55.321940,9.400,106.39
4749,55.332270,10.330,96.81
4750,55.343711,11.442,87.40
4751,55.352338,8.626,115.93
4752,55.366773,14.435,69.27
4753,55.381283,14.510,68.92
4754,55.393094,11.810,84.67
4755,55.406284,13.190,75.82
4756,55.417848,11.565,86.47
4757,55.428800,10.952,91.31
4758,55.440408,11.608,86.15
4759,55.452754,12.346,81.00
4760,55.462732,9.979,100.21
4761,55.478243,15.510,64.47
4762,55.489294,11.052,90.48
4763,55.501064,11.769,84.97
4764,55.516080,15.016,66.60
4765,55.527082,11.003,90.89
4766,55.540108,13.026,76.77
4767,55.552885,12.777,78.27
4768,55.566421,13.536,73.88
4769,55.579008,12.587,79.44
4770,55.592074,13.065,76.54
4771,55.603154,11.080,90.25
4772,55.616692,13.538,73.86
4773,55.630817,14.125,70.80
4774,55.642094,11.277,88.67
4775,55.654309,12.214,81.87
4776,55.664856,10.548,94.81
4777,55.675240,10.384,96.30
4778,55.688784,13.544,73.83
4779,55.700810,12.026,83.15
4780,55.712731,11.920,83.89
4781,55.723950,11.220,89.13
4782,55.737332,13.382,74.73
4783,55.750244,12.912,77.45
4784,55.764669,14.425,69.32
4785,55.774928,10.259,97.47
4786,55.789590,14.662,68.20
4787,55.802325,12.735,78.52
4788,55.813570,11.245,88.93
4789,55.828001,14.431,69.30
4790,55.839525,11.524,86.78
4791,55.851797,12.272,81.49
4792,55.864508,12.711,78.67
4793,55.873464,8.957,111.65
4794,55.884438,10.973,91.13
4795,55.894455,10.017,99.83
4796,55.906448,11.993,83.38
4797,55.916971,10.523,95.03
4798,55.930984,14.013,71.36
4799,55.945373,14.389,69.50
4800,55.956708,11.335,88.22
4801,55.967711,11.002,90.89
4802,55.979259,11.549,86.59
4803,55.993786,14.527,68.84
4804,56.006179,12.393,80.69
4805,56.020046,13.867,72.11
4806,56.029070,9.025,110.81
4807,56.042055,12.984,77.02
4808,56.051589,9.534,104.89
4809,56.063991,12.402,80.63
4810,56.075175,11.184,89.41
4811,56.088776,13.601,73.53
4812,56.103243,14.467,69.12
4813,56.114854,11.611,86.13
4814,56.126465,11.611,86.13
4815,56.138453,11.988,83.41
4816,56.149690,11.238,88.99
4817,56.163208,13.518,73.97
4818,56.174784,11.576,86.39
4819,56.186354,11.570,86.43
4820,56.199749,13.395,74.66
4821,56.215637,15.888,62.94
4822,56.226871,11.235,89.01
4823,56.239385,12.514,79.91
4824,56.250989,11.605,86.17
4825,56.263376,12.387,80.73
4826,56.276148,12.771,78.30
4827,56.291300,15.152,66.00
4828,56.305570,14.270,70.08
4829,56.317687,12.116,82.53
4830,56.331352,13.666,73.17
4831,56.344534,13.182,75.86
4832,56.357068,12.533,79.79
4833,56.370046,12.978,77.05
4834,56.382313,12.267,81.52
4835,56.394230,11.917,83.91
4836,56.408622,14.391,69.49
4837,56.421409,12.787,78.20
4838,56.434243,12.834,77.92
4839,56.446350,12.107,82.60
4840,56.459493,13.142,76.09
4841,56.470647,11.154,89.65
4842,56.482208,11.561,86.50
4843,56.492982,10.774,92.82
4844,56.504635,11.653,85.81
4845,56.516506,11.872,84.23
4846,56.530267,13.761,72.67
4847,56.541215,10.948,91.34
4848,56.555247,14.031,71.27
4849,56.566472,11.226,89.08
4850,56.579166,12.694,78.78
4851,56.593139,13.973,71.57
4852,56.605487,12.348,80.99
4853,56.617970,12.483,80.11
4854,56.630323,12.353,80.95
4855,56.642735,12.412,80.57
4856,56.655469,12.734,78.53
4857,56.667241,11.772,84.94
4858,56.678562,11.321,88.33
4859,56.692078,13.516,73.99
4860,56.703573,11.495,86.99
4861,56.717295,13.722,72.88
4862,56.730785,13.490,74.13
4863,56.741870,11.085,90.21
4864,56.755646,13.776,72.59
4865,56.766475,10.829,92.34
4866,56.777785,11.310,88.42
4867,56.792051,14.265,70.10
4868,56.806897,14.847,67.35
4869,56.818192,11.294,88.54
4870,56.830857,12.666,78.95
4871,56.842331,11.474,87.15
4872,56.854459,12.128,82.46
4873,56.866350,11.891,84.10
4874,56.879932,13.582,73.63
4875,56.890981,11.049,90.51
4876,56.904594,13.613,73.46
4877,56.914019,9.425,106.10
4878,56.927050,13.031,76.74
4879,56.940301,13.251,75.46
4880,56.952253,11.952,83.67
4881,56.962789,10.536,94.91
4882,56.975224,12.435,80.42
4883,56.987869,12.645,79.08
4884,56.998834,10.964,91.20
4885,57.011282,12.448,80.33
4886,57.023500,12.218,81.84
4887,57.034406,10.906,91.70
4888,57.047179,12.773,78.29
4889,57.058932,11.754,85.08
4890,57.071143,12.210,81.90
4891,57.083587,12.445,80.36
4892,57.097643,14.056,71.14
4893,57.109764,12.120,82.51
4894,57.122740,12.976,77.07
4895,57.135802,13.063,76.55
4896,57.147669,11.866,84.27
4897,57.162316,14.648,68.27
4898,57.171978,9.661,103.51
4899,57.184822,12.844,77.86
4900,57.197511,12.689,78.81
4901,57.209777,12.266,81.52
4902,57.221368,11.591,86.27
4903,57.231584,10.216,97.89
4904,57.244345,12.761,78.36
4905,57.259195,14.851,67.34
4906,57.271865,12.669,78.93
4907,57.282957,11.092,90.15
4908,57.292811,9.854,101.48
4909,57.302273,9.462,105.69
4910,57.315673,13.400,74.63
4911,57.327619,11.946,83.71
4912,57.340449,12.830,77.94
4913,57.353604,13.156,76.01
4914,57.366757,13.153,76.03
4915,57.378036,11.279,88.66
4916,57.391069,13.033,76.73
4917,57.400735,9.665,103.46
4918,57.412579,11.845,84.43
4919,57.424307,11.727,85.27
4920,57.435185,10.879,91.92
4921,57.449443,14.257,70.14
4922,57.463981,14.538,68.78
4923,57.476143,12.162,82.22
4924,57.489202,13.059,76.58
4925,57.500531,11.329,88.27
4926,57.514016,13.486,74.15
4927,57.527184,13.167,75.95
4928,57.541328,14.145,70.70
4929,57.553247,11.919,83.90
4930,57.565196,11.950,83.68
4931,57.578439,13.243,75.51
4932,57.590199,11.759,85.04
4933,57.602427,12.228,81.78
4934,57.616775,14.348,69.70
4935,57.630561,13.787,72.53
4936,57.643276,12.715,78.65
4937,57.655440,12.164,82.21
4938,57.668630,13.190,75.81
4939,57.680172,11.541,86.64
4940,57.692484,12.312,81.22
4941,57.704232,11.748,85.12
4942,57.715491,11.258,88.82
4943,57.725584,10.093,99.08
4944,57.738115,12.531,79.80
4945,57.750292,12.177,82.12
4946,57.762720,12.428,80.46
4947,57.775005,12.285,81.40
4948,57.787848,12.843,77.86
4949,57.801375,13.527,73.93
4950,57.813670,12.295,81.34
4951,57.825303,11.633,85.96
4952,57.834840,9.538,104.85
4953,57.847379,12.539,79.75
4954,57.858916,11.537,86.67
4955,57.870366,11.449,87.34
4956,57.883815,13.449,74.36
4957,57.894054,10.240,97.66
4958,57.906445,12.390,80.71
4959,57.919394,12.949,77.22
4960,57.932474,13.080,76.45
4961,57.944675,12.201,81.96
4962,57.958395,13.720,72.89
4963,57.971478,13.083,76.44
4964,57.984418,12.940,77.28
4965,57.996483,12.065,82.88
4966,58.009489,13.006,76.89
4967,58.022281,12.792,78.17
4968,58.031504,9.223,108.43
4969,58.044008,12.505,79.97
4970,58.057409,13.400,74.63
4971,58.070189,12.780,78.25
4972,58.083248,13.060,76.57
4973,58.096792,13.544,73.83
4974,58.111098,14.305,69.90
4975,58.122134,11.036,90.61
4976,58.134553,12.418,80.53
4977,58.148348,13.796,72.49
4978,58.163361,15.013,66.61
4979,58.176232,12.871,77.69
4980,58.188613,12.381,80.77
4981,58.199083,10.470,95.51
4982,58.210746,11.663,85.74
4983,58.222744,11.997,83.35
4984,58.234990,12.246,81.66
4985,58.248557,13.567,73.71
4986,58.261016,12.458,80.27
4987,58.275887,14.871,67.24
4988,58.286072,10.185,98.19
4989,58.297730,11.658,85.78
4990,58.309873,12.143,82.35
4991,58.321567,11.693,85.52
4992,58.333272,11.705,85.43
4993,58.347575,14.303,69.91
4994,58.360673,13.098,76.35
4995,58.372701,12.028,83.14
4996,58.383158,10.457,95.63
4997,58.397739,14.580,68.58
4998,58.410714,12.975,77.07
4999,58.423916,13.202,75.74
5000,58.435362,11.446,87.37
5001,58.448448,13.086,76.42
5002,58.460411,11.964,83.59
5003,58.473864,13.453,74.33
5004,58.486944,13.080,76.46
5005,58.498197,11.254,88.86
5006,58.507387,9.190,108.82
5007,58.518002,10.615,94.21
5008,58.532453,14.451,69.20
